hour_local,mean,std,min,max,p05,p25,p75,p95
4.916666666666667,69.98245614035088,6.022254051403778,60.0,82.0,62.0,64.0,75.0,80.0
4.933333333333334,69.8843537414966,5.771347515787147,55.0,80.0,60.0,66.0,74.0,78.0
4.95,68.5,6.363961030678928,64.0,73.0,64.45,66.25,70.75,72.55
4.966666666666667,69.66666666666667,4.622157622287594,58.0,78.0,62.0,66.0,73.0,76.7
4.983333333333333,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
5.016666666666667,63.666666666666664,6.506407098647711,57.0,70.0,57.7,60.5,67.0,69.4
5.033333333333333,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
5.05,70.0,1.6329931618554536,68.0,72.0,68.3,69.5,70.5,71.7
5.1,63.0,,63.0,63.0,63.0,63.0,63.0,63.0
5.133333333333334,70.0,2.449489742783179,66.0,72.0,66.8,70.0,72.0,72.0
5.166666666666667,72.5,6.363961030678928,68.0,77.0,68.45,70.25,74.75,76.55
5.183333333333334,69.83333333333333,5.636192568273962,63.0,77.0,63.25,65.5,73.75,76.5
5.2,77.0,,77.0,77.0,77.0,77.0,77.0,77.0
5.216666666666667,68.0,0.0,68.0,68.0,68.0,68.0,68.0,68.0
5.233333333333333,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
5.25,72.0,,72.0,72.0,72.0,72.0,72.0,72.0
5.266666666666667,66.25,4.716990566028301,63.0,73.0,63.0,63.0,67.75,71.95
5.283333333333333,74.5,3.5355339059327378,72.0,77.0,72.25,73.25,75.75,76.75
5.3,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
5.316666666666666,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
5.35,67.5,7.556454194925025,57.0,79.0,58.5,63.75,71.0,77.25
5.366666666666666,64.0,10.535653752852738,54.0,75.0,54.9,58.5,69.0,73.8
5.383333333333334,69.33333333333333,1.1547005383792526,68.0,70.0,68.2,69.0,70.0,70.0
5.4,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
5.416666666666667,69.25,6.238322424070967,61.0,75.0,62.05,66.25,73.5,74.7
5.433333333333334,68.28571428571429,4.191828786034631,63.0,75.0,63.3,65.0,70.0,73.5
5.45,70.0,,70.0,70.0,70.0,70.0,70.0,70.0
5.466666666666667,69.0,1.4142135623730951,68.0,70.0,68.1,68.5,69.5,69.9
5.483333333333333,69.0,4.242640687119285,66.0,72.0,66.3,67.5,70.5,71.7
5.516666666666667,67.66666666666667,5.859465277082317,61.0,72.0,61.9,65.5,71.0,71.8
5.533333333333333,66.0,0.0,66.0,66.0,66.0,66.0,66.0,66.0
5.55,68.66666666666667,2.309401076758505,66.0,70.0,66.4,68.0,70.0,70.0
5.583333333333333,68.0,,68.0,68.0,68.0,68.0,68.0,68.0
5.6,68.5,1.914854215512678,66.0,70.0,66.3,67.5,70.0,70.0
5.616666666666667,66.0,,66.0,66.0,66.0,66.0,66.0,66.0
5.633333333333333,67.0,1.4142135623730951,66.0,68.0,66.1,66.5,67.5,67.9
5.666666666666667,73.0,3.8078865529319557,68.0,77.0,68.4,70.0,75.0,76.6
5.683333333333334,65.8,5.652924513520019,57.0,75.0,57.0,63.75,69.5,72.75
5.7,60.5,7.7781745930520225,55.0,66.0,55.55,57.75,63.25,65.45
